STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3987;2023012717;    3;   2.6;  86.0;eor
       3987;2023012718;    3;   2.4;  87.0;eor
       3987;2023012719;    3;   2.0;  81.0;eor
       3987;2023012720;    3;   1.2;  82.0;eor
       3987;2023012721;    3;   0.9;  84.0;eor
       3987;2023012722;    3;   0.8;  82.0;eor
       3987;2023012723;    3;   0.7;  82.0;eor
       3987;2023012800;    3;   0.4;  82.0;eor
       3987;2023012801;    3;  -0.2;  85.0;eor
       3987;2023012802;    3;  -0.7;  86.0;eor
       3987;2023012803;    3;  -0.6;  84.0;eor
       3987;2023012804;    3;  -0.6;  88.0;eor
       3987;2023012805;    3;  -0.4;  79.0;eor
       3987;2023012806;    3;  -0.3;  76.0;eor
       3987;2023012807;    3;  -0.1;  74.0;eor
       3987;2023012808;    3;   0.1;  74.0;eor
       3987;2023012809;    3;   0.6;  68.0;eor
       3987;2023012810;    3;   0.9;  66.0;eor
       3987;2023012811;    3;   1.4;  67.0;eor
       3987;2023012812;    3;   1.3;  65.0;eor
       3987;2023012813;    3;   1.3;  68.0;eor
       3987;2023012814;    3;   1.3;  71.0;eor
       3987;2023012815;    3;   1.3;  69.0;eor
       3987;2023012816;    3;   0.6;  72.0;eor
       3987;2023012817;    3;   0.1;  75.0;eor
       3987;2023012818;    3;   0.2;  72.0;eor
       3987;2023012819;    3;  -0.8;  78.0;eor
       3987;2023012820;    3;  -1.0;  80.0;eor
       3987;2023012821;    3;  -1.7;  83.0;eor
       3987;2023012822;    3;  -2.2;  86.0;eor
       3987;2023012823;    3;  -1.5;  84.0;eor
       3987;2023012900;    3;  -1.2;  83.0;eor
       3987;2023012901;    3;  -1.0;  83.0;eor
       3987;2023012902;    3;  -0.8;  82.0;eor
       3987;2023012903;    3;  -0.9;  85.0;eor
       3987;2023012904;    3;  -0.7;  85.0;eor
       3987;2023012905;    3;  -0.5;  86.0;eor
       3987;2023012906;    3;  -0.3;  94.0;eor
       3987;2023012907;    3;  -0.2;  94.0;eor
       3987;2023012908;    3;   0.0;  95.0;eor
       3987;2023012909;    3;   0.4;  94.0;eor
       3987;2023012910;    3;   0.9;  89.0;eor
       3987;2023012911;    3;   2.6;  80.0;eor
       3987;2023012912;    3;   2.6;  80.0;eor
       3987;2023012913;    3;   2.7;  80.0;eor
       3987;2023012914;    3;   2.2;  83.0;eor
       3987;2023012915;    3;   1.4;  94.0;eor
       3987;2023012916;    3;   1.1;  95.0;eor
       3987;2023012917;    3;   1.1;  92.0;eor
       3987;2023012918;    3;   1.2;  91.0;eor
       3987;2023012919;    3;   1.2;  88.0;eor
       3987;2023012920;    3;   1.2;  85.0;eor
       3987;2023012921;    3;   1.1;  85.0;eor
       3987;2023012922;    3;   1.0;  84.0;eor
       3987;2023012923;    3;   1.0;  82.0;eor
       3987;2023013000;    3;   1.0;  81.0;eor
       3987;2023013001;    3;   1.1;  81.0;eor
       3987;2023013002;    3;   1.2;  81.0;eor
       3987;2023013003;    3;   1.2;  85.0;eor
       3987;2023013004;    3;   1.7;  85.0;eor
       3987;2023013005;    3;   2.1;  84.0;eor
       3987;2023013006;    3;   1.5;  94.0;eor
       3987;2023013007;    3;   2.3;  98.0;eor
       3987;2023013008;    3;   3.9;  94.0;eor
       3987;2023013009;    3;   4.3;  92.0;eor
       3987;2023013010;    3;   5.1;  82.0;eor
       3987;2023013011;    3;   5.6;  81.0;eor
       3987;2023013012;    3;   6.1;  76.0;eor
       3987;2023013013;    3;   6.7;  69.0;eor
       3987;2023013014;    3;   6.1;  72.0;eor
       3987;2023013015;    3;   3.9;  88.0;eor
       3987;2023013016;    3;   4.5;  82.0;eor
       3987;2023013017;    3;   4.0;  90.0;eor
       3987;2023013018;    3;   4.0;  94.0;eor
       3987;2023013019;    3;   5.2;  77.0;eor
       3987;2023013020;    3;   4.7;  76.0;eor
       3987;2023013021;    3;   4.4;  74.0;eor
       3987;2023013022;    3;   3.3;  79.0;eor
       3987;2023013023;    3;   3.0;  80.0;eor
       3987;2023013100;    3;   3.0;  77.0;eor
       3987;2023013101;    3;   3.1;  80.0;eor
       3987;2023013102;    3;   3.3;  78.0;eor
       3987;2023013103;    3;   2.6;  82.0;eor
       3987;2023013104;    3;   2.4;  84.0;eor
       3987;2023013105;    3;   3.1;  83.0;eor
       3987;2023013106;    3;   3.2;  84.0;eor
       3987;2023013107;    3;   2.7;  93.0;eor
       3987;2023013108;    3;   3.4;  89.0;eor
       3987;2023013109;    3;   3.8;  88.0;eor
       3987;2023013110;    3;   4.5;  83.0;eor
       3987;2023013111;    3;   4.9;  82.0;eor
       3987;2023013112;    3;   5.0;  82.0;eor
       3987;2023013113;    3;   4.1;  94.0;eor
       3987;2023013114;    3;   4.2;  96.0;eor
       3987;2023013115;    3;   4.4;  96.0;eor
       3987;2023013116;    3;   4.7;  97.0;eor
       3987;2023013117;    3;   5.0;  95.0;eor
       3987;2023013118;    3;   5.2;  94.0;eor
       3987;2023013119;    3;   5.8;  89.0;eor
       3987;2023013120;    3;   5.8;  84.0;eor
       3987;2023013121;    3;   5.4;  76.0;eor
       3987;2023013122;    3;   4.7;  81.0;eor
       3987;2023013123;    3;   4.7;  76.0;eor
       3987;2023020100;    3;   4.6;  75.0;eor
       3987;2023020101;    3;   4.2;  81.0;eor
       3987;2023020102;    3;   4.0;  78.0;eor
       3987;2023020103;    3;   4.3;  79.0;eor
       3987;2023020104;    3;   4.5;  77.0;eor
       3987;2023020105;    3;   4.9;  77.0;eor
       3987;2023020106;    3;   4.7;  79.0;eor
       3987;2023020107;    3;   4.7;  77.0;eor
       3987;2023020108;    3;   3.8;  91.0;eor
       3987;2023020109;    3;   3.6;  93.0;eor
       3987;2023020110;    3;   3.7;  92.0;eor
       3987;2023020111;    3;   4.6;  89.0;eor
       3987;2023020112;    3;   5.7;  81.0;eor
       3987;2023020113;    3;   5.7;  78.0;eor
       3987;2023020114;    3;   6.0;  77.0;eor
       3987;2023020115;    3;   5.9;  75.0;eor
       3987;2023020116;    3;   3.7;  95.0;eor
       3987;2023020117;    3;   2.5;  94.0;eor
       3987;2023020118;    3;   3.2;  94.0;eor
       3987;2023020119;    3;   3.5;  91.0;eor
       3987;2023020120;    3;   3.3;  91.0;eor
       3987;2023020121;    3;   3.1;  88.0;eor
       3987;2023020122;    3;   2.8;  87.0;eor
       3987;2023020123;    3;   3.3;  84.0;eor
       3987;2023020200;    3;   3.6;  83.0;eor
       3987;2023020201;    3;   4.5;  81.0;eor
       3987;2023020202;    3;   4.7;  82.0;eor
       3987;2023020203;    3;   4.7;  83.0;eor
       3987;2023020204;    3;   4.1;  90.0;eor
       3987;2023020205;    3;   4.2;  86.0;eor
       3987;2023020206;    3;   4.2;  86.0;eor
       3987;2023020207;    3;   4.2;  85.0;eor
       3987;2023020208;    3;   4.3;  88.0;eor
       3987;2023020209;    3;   4.7;  85.0;eor
       3987;2023020210;    3;   5.4;  82.0;eor
       3987;2023020211;    3;   5.7;  78.0;eor
       3987;2023020212;    3;   6.0;  75.0;eor
       3987;2023020213;    3;   4.6;  84.0;eor
       3987;2023020214;    3;   4.5;  83.0;eor
       3987;2023020215;    3;   4.3;  77.0;eor
       3987;2023020216;    3;   3.8;  80.0;eor
       3987;2023020217;    3;   2.9;  79.0;eor
       3987;2023020218;    3;   1.5;  84.0;eor
       3987;2023020219;    3;   1.4;  86.0;eor
       3987;2023020220;    3;   1.4;  88.0;eor
       3987;2023020221;    3;   1.4;  89.0;eor
       3987;2023020222;    3;   1.2;  90.0;eor
       3987;2023020223;    3;   1.5;  92.0;eor
       3987;2023020300;    3;   1.5;  95.0;eor
       3987;2023020301;    3;   1.9;  98.0;eor
       3987;2023020302;    3;   2.0;  98.0;eor
       3987;2023020303;    3;   2.0;  98.0;eor
       3987;2023020304;    3;   2.8;  98.0;eor
       3987;2023020305;    3;   4.6;  99.0;eor
       3987;2023020306;    3;   6.0;  97.0;eor
       3987;2023020307;    3;   6.5;  96.0;eor
       3987;2023020308;    3;   6.5;  97.0;eor
       3987;2023020309;    3;   6.8;  97.0;eor
       3987;2023020310;    3;   7.3;  96.0;eor
       3987;2023020311;    3;   7.7;  95.0;eor
       3987;2023020312;    3;   7.0;  86.0;eor
       3987;2023020313;    3;   8.0;  73.0;eor
       3987;2023020314;    3;   4.9;  84.0;eor
       3987;2023020315;    3;   6.7;  73.0;eor
       3987;2023020316;    3;   6.8;  72.0;eor
       3987;2023020317;    3;   6.3;  78.0;eor
       3987;2023020318;    3;   6.5;  76.0;eor
       3987;2023020319;    3;   6.3;  78.0;eor
       3987;2023020320;    3;   6.1;  82.0;eor
       3987;2023020321;    3;   6.0;  86.0;eor
       3987;2023020322;    3;   4.4;  85.0;eor
       3987;2023020323;    3;   3.3;  84.0;eor
       3987;2023020400;    3;   2.9;  86.0;eor
       3987;2023020401;    3;   3.0;  83.0;eor
       3987;2023020402;    3;   2.1;  82.0;eor
       3987;2023020403;    3;   1.4;  85.0;eor
       3987;2023020404;    3;   0.4;  91.0;eor
       3987;2023020405;    3;   0.2;  93.0;eor
       3987;2023020406;    3;   0.1;  93.0;eor
       3987;2023020407;    3;  -0.3;  94.0;eor
       3987;2023020408;    3;  -0.5;  95.0;eor
       3987;2023020409;    3;   1.0;  90.0;eor
       3987;2023020410;    3;   2.1;  82.0;eor
       3987;2023020411;    3;   3.0;  74.0;eor
       3987;2023020412;    3;   4.3;  62.0;eor
       3987;2023020413;    3;   3.4;  69.0;eor
       3987;2023020414;    3;   3.1;  64.0;eor
       3987;2023020415;    3;   3.1;  65.0;eor
       3987;2023020416;    3;   2.1;  66.0;eor
       3987;2023020417;    3;   1.0;  72.0;eor
       3987;2023020418;    3;   0.2;  74.0;eor
       3987;2023020419;    3;  -1.4;  81.0;eor
       3987;2023020420;    3;  -1.9;  81.0;eor
       3987;2023020421;    3;  -2.6;  80.0;eor
       3987;2023020422;    3;  -3.4;  83.0;eor
       3987;2023020423;    3;  -3.4;  82.0;eor
       3987;2023020500;    3;  -3.8;  83.0;eor
       3987;2023020501;    3;  -4.1;  86.0;eor
       3987;2023020502;    3;  -4.3;  88.0;eor
       3987;2023020503;    3;  -4.8;  88.0;eor
       3987;2023020504;    3;  -4.9;  89.0;eor
       3987;2023020505;    3;  -4.1;  85.0;eor
       3987;2023020506;    3;  -4.7;  88.0;eor
       3987;2023020507;    3;  -4.5;  90.0;eor
       3987;2023020508;    3;  -4.1;  88.0;eor
       3987;2023020509;    3;  -2.7;  80.0;eor
       3987;2023020510;    3;  -1.9;  80.0;eor
       3987;2023020511;    3;  -0.7;  70.0;eor
       3987;2023020512;    3;   0.2;  64.0;eor
       3987;2023020513;    3;   0.8;  64.0;eor
       3987;2023020514;    3;   0.8;  64.0;eor
       3987;2023020515;    3;   0.4;  63.0;eor
       3987;2023020516;    3;  -0.8;  71.0;eor
       3987;2023020517;    3;  -1.5;  77.0;eor
       3987;2023020518;    3;  -2.1;  80.0;eor
       3987;2023020519;    3;  -3.1;  81.0;eor
       3987;2023020520;    3;  -2.6;  79.0;eor
       3987;2023020521;    3;  -3.0;  81.0;eor
       3987;2023020522;    3;  -3.9;  85.0;eor
       3987;2023020523;    3;  -3.6;  84.0;eor
       3987;2023020600;    3;  -4.0;  85.0;eor
       3987;2023020601;    3;  -4.7;  89.0;eor
       3987;2023020602;    3;  -4.7;  89.0;eor
       3987;2023020603;    3;  -4.4;  88.0;eor
       3987;2023020604;    3;  -3.5;  87.0;eor
       3987;2023020605;    3;  -3.2;  91.0;eor
       3987;2023020606;    3;  -2.7;  94.0;eor
       3987;2023020607;    3;  -2.5;  95.0;eor
       3987;2023020608;    3;  -2.0;  95.0;eor
       3987;2023020609;    3;  -1.6;  95.0;eor
       3987;2023020610;    3;  -0.8;  97.0;eor
       3987;2023020611;    3;  -0.3;  95.0;eor
       3987;2023020612;    3;  -0.3;  92.0;eor
       3987;2023020613;    3;  -0.3;  91.0;eor
       3987;2023020614;    3;  -0.3;  91.0;eor
       3987;2023020615;    3;  -0.1;  90.0;eor
       3987;2023020616;    3;  -0.4;  90.0;eor
       3987;2023020617;    3;  -1.8;  91.0;eor
       3987;2023020618;    3;  -2.8;  95.0;eor
       3987;2023020619;    3;  -3.5;  95.0;eor
       3987;2023020620;    3;  -3.6;  96.0;eor
       3987;2023020621;    3;  -4.0;  96.0;eor
       3987;2023020622;    3;  -4.0;  96.0;eor
       3987;2023020623;    3;  -4.1;  95.0;eor
       3987;2023020700;    3;  -4.0;  95.0;eor
       3987;2023020701;    3;  -4.7;  94.0;eor
       3987;2023020702;    3;  -5.2;  95.0;eor
       3987;2023020703;    3;  -6.0;  95.0;eor
       3987;2023020704;    3;  -6.6;  93.0;eor
       3987;2023020705;    3;  -7.6;  92.0;eor
       3987;2023020706;    3;  -7.3;  93.0;eor
       3987;2023020707;    3;  -7.7;  94.0;eor
       3987;2023020708;    3;  -5.4;  93.0;eor
       3987;2023020709;    3;  -4.2;  91.0;eor
       3987;2023020710;    3;  -2.2;  88.0;eor
       3987;2023020711;    3;  -0.2;  74.0;eor
       3987;2023020712;    3;   1.5;  61.0;eor
       3987;2023020713;    3;   1.5;  61.0;eor
       3987;2023020714;    3;   1.4;  64.0;eor
       3987;2023020715;    3;   1.1;  66.0;eor
       3987;2023020716;    3;  -0.2;  71.0;eor
       3987;2023020717;    3;  -0.9;  75.0;eor
       3987;2023020718;    3;  -1.2;  74.0;eor
       3987;2023020719;    3;  -1.8;  73.0;eor
       3987;2023020720;    3;  -2.8;  81.0;eor
       3987;2023020721;    3;  -2.7;  84.0;eor
       3987;2023020722;    3;  -2.8;  83.0;eor
       3987;2023020723;    3;  -3.6;  85.0;eor
       3987;2023020800;    3;  -3.8;  88.0;eor
       3987;2023020801;    3;  -3.6;  89.0;eor
       3987;2023020802;    3;  -3.4;  87.0;eor
       3987;2023020803;    3;  -4.8;  91.0;eor
       3987;2023020804;    3;  -5.7;  93.0;eor
       3987;2023020805;    3;  -6.2;  93.0;eor
       3987;2023020806;    3;  -6.3;  93.0;eor
       3987;2023020807;    3;  -6.6;  92.0;eor
       3987;2023020808;    3;  -5.6;  90.0;eor
       3987;2023020809;    3;  -4.0;  86.0;eor
       3987;2023020810;    3;  -1.8;  76.0;eor
       3987;2023020811;    3;  -0.3;  68.0;eor
       3987;2023020812;    3;   0.5;  66.0;eor
       3987;2023020813;    3;   1.5;  62.0;eor
       3987;2023020814;    3;   2.1;  61.0;eor
       3987;2023020815;    3;   1.4;  65.0;eor
       3987;2023020816;    3;   0.1;  70.0;eor
       3987;2023020817;    3;  -1.2;  75.0;eor
       3987;2023020818;    3;  -2.1;  80.0;eor
       3987;2023020819;    3;  -2.8;  82.0;eor
       3987;2023020820;    3;  -2.5;  79.0;eor
       3987;2023020821;    3;  -3.0;  79.0;eor
       3987;2023020822;    3;  -3.4;  80.0;eor
       3987;2023020823;    3;  -3.4;  79.0;eor
       3987;2023020900;    3;  -4.0;  81.0;eor
       3987;2023020901;    3;  -4.5;  84.0;eor
       3987;2023020902;    3;  -4.6;  84.0;eor
       3987;2023020903;    3;  -3.9;  78.0;eor
       3987;2023020904;    3;  -4.1;  78.0;eor
       3987;2023020905;    3;  -4.3;  77.0;eor
       3987;2023020906;    3;  -4.6;  78.0;eor
       3987;2023020907;    3;  -4.2;  75.0;eor
       3987;2023020908;    3;  -4.1;  75.0;eor
       3987;2023020909;    3;  -2.2;  67.0;eor
       3987;2023020910;    3;  -0.3;  61.0;eor
       3987;2023020911;    3;   1.4;  55.0;eor
       3987;2023020912;    3;   2.8;  51.0;eor
       3987;2023020913;    3;   3.3;  48.0;eor
       3987;2023020914;    3;   2.9;  51.0;eor
       3987;2023020915;    3;   2.4;  55.0;eor
       3987;2023020916;    3;   0.7;  61.0;eor
       3987;2023020917;    3;   0.1;  66.0;eor
       3987;2023020918;    3;  -0.3;  71.0;eor
       3987;2023020919;    3;  -0.8;  73.0;eor
       3987;2023020920;    3;  -1.7;  78.0;eor
