datetime,price_eur_mwh,biomass,hydro,wind_offshore,wind_onshore,solar,other_renewables,nuclear,lignite,hard_coal,gas,pumped_hydro,other_conventional,grid_load,residual_load,temperature_c,year,month,hour,dayofweek
2025-09-26 19:00:00,133.02,4806.66,1977.39,6905.62,15115.61,78.9,108.54,,8965.75,1922.75,7442.25,3368.5,1484.0,61865.89,39765.76,14.4,2025,9,19,4
2025-09-26 20:00:00,119.61,4758.63,1831.09,6679.42,15724.25,52.13,108.99,,9204.75,2018.0,7395.5,2331.5,1463.0,59157.62,36701.82,14.0,2025,9,20,4
2025-09-26 21:00:00,106.21,4590.39,1776.45,6438.12,15709.24,14.26,109.44,,9206.25,2099.25,7153.25,695.75,1464.75,55492.36,33330.74,13.9,2025,9,21,4
2025-09-26 22:00:00,96.9,4322.53,1730.83,6377.01,14615.68,11.69,108.26,,8857.5,2138.25,6636.5,417.0,1441.75,51435.72,30431.34,13.7,2025,9,22,4
2025-09-26 23:00:00,89.9,4123.27,1608.67,6045.1,13792.94,6.96,107.99,,8753.5,2087.0,5529.75,94.75,1429.75,47410.05,27565.05,13.3,2025,9,23,4
2025-09-27 00:00:00,84.99,3951.84,1639.57,5527.96,12665.98,6.78,105.77,,8590.25,1338.0,4821.0,95.25,1456.75,44083.31,25882.6,12.4,2025,9,0,5
2025-09-27 01:00:00,83.26,3893.62,1615.46,4498.65,11686.13,7.09,106.02,,8548.75,1215.0,4211.25,55.25,1436.5,42048.81,25856.94,12.1,2025,9,1,5
2025-09-27 02:00:00,82.7,3848.14,1633.18,4035.39,10719.03,6.17,106.43,,8232.25,1194.25,4173.75,23.0,1452.5,40582.74,25822.15,11.6,2025,9,2,5
2025-09-27 03:00:00,82.51,3845.25,1634.83,3529.65,10274.52,6.75,106.37,,7587.75,1191.0,4457.75,4.5,1428.75,40461.68,26650.76,11.8,2025,9,3,5
2025-09-27 04:00:00,85.28,3895.58,1608.21,3561.03,9834.21,6.37,106.43,,7653.0,1200.0,4384.75,4.0,1437.75,40212.94,26811.33,10.2,2025,9,4,5
2025-09-27 05:00:00,89.19,4005.51,1675.93,3410.6,9001.9,6.52,106.98,,7915.25,1167.25,4751.75,4.25,1405.5,40842.06,28423.04,10.3,2025,9,5,5
2025-09-27 06:00:00,90.57,4281.75,1646.14,3700.11,9111.23,9.33,103.7,,8072.5,1141.25,4974.75,152.75,1412.75,43296.79,30476.12,10.5,2025,9,6,5
2025-09-27 07:00:00,105.45,4433.28,1692.51,3476.3,9436.43,533.1,103.63,,7678.25,1219.75,5762.0,287.5,1414.5,45657.72,32211.89,11.1,2025,9,7,5
2025-09-27 08:00:00,109.71,4379.24,1796.03,3560.63,8632.6,3716.06,104.84,,7381.25,1340.5,5790.25,372.25,1408.0,48954.43,33045.14,12.6,2025,9,8,5
2025-09-27 09:00:00,96.92,4194.04,1822.86,2525.72,6775.97,9007.63,105.08,,7070.25,1433.5,5610.75,454.0,1405.5,50222.75,31913.44,14.2,2025,9,9,5
2025-09-27 10:00:00,87.86,3948.91,1777.46,2828.28,5413.61,14646.62,105.03,,6571.0,1229.25,4695.5,65.5,1383.5,51839.9,28951.4,15.8,2025,9,10,5
2025-09-27 11:00:00,75.0,3812.94,1897.24,2438.48,4969.19,18643.23,104.78,,6235.0,1039.5,4421.0,82.5,1512.0,52493.47,26442.57,17.1,2025,9,11,5
2025-09-27 12:00:00,59.77,3756.07,1871.56,2468.09,4706.21,20959.96,104.79,,6267.25,969.0,4593.75,13.75,1679.0,51447.22,23312.96,18.5,2025,9,12,5
2025-09-27 13:00:00,36.11,3758.21,1900.18,2152.46,4406.57,21214.66,104.51,,6225.75,887.5,4557.75,6.75,1569.25,49586.97,21813.29,18.7,2025,9,13,5
2025-09-27 14:00:00,48.54,3758.9,1846.63,2081.44,4189.69,20959.71,103.86,,6208.25,864.75,4086.75,12.75,1652.25,48259.45,21028.62,19.1,2025,9,14,5
2025-09-27 15:00:00,78.22,3786.2,1890.23,2812.93,4383.21,18266.63,103.83,,6496.5,963.75,4381.75,3.5,1789.25,48706.09,23243.32,18.7,2025,9,15,5
2025-09-27 16:00:00,93.1,4009.19,1863.75,3123.44,4870.52,12900.84,103.96,,7315.5,1204.75,5693.5,16.75,1726.5,49185.64,28290.84,17.6,2025,9,16,5
2025-09-27 17:00:00,112.01,4353.79,1728.33,3001.44,4984.5,6333.1,104.02,,8437.25,1465.75,7049.25,1502.25,1756.5,50614.42,36295.38,15.2,2025,9,17,5
2025-09-27 18:00:00,133.35,4719.49,1864.4,2843.54,4946.6,1293.48,104.08,,8596.0,1629.5,7531.0,3161.75,1750.5,52084.32,43000.7,14.1,2025,9,18,5
2025-09-27 19:00:00,148.61,4771.37,1892.93,2819.7,5522.48,78.0,105.92,,8706.75,1630.0,7794.0,4079.25,1747.5,53417.72,44997.54,12.4,2025,9,19,5
2025-09-27 20:00:00,122.53,4704.28,1787.21,2481.6,6057.1,50.32,106.87,,8725.25,1623.0,7688.75,2498.25,1747.0,50950.16,42361.14,12.9,2025,9,20,5
2025-09-27 21:00:00,114.4,4561.97,1693.57,2246.09,6252.31,15.54,107.11,,8724.75,1620.75,7562.0,1621.75,1760.0,47757.7,39243.77,13.0,2025,9,21,5
2025-09-27 22:00:00,107.56,4352.51,1649.17,1880.09,5945.67,8.08,107.48,,8766.25,1500.5,7518.0,1234.0,1779.0,45304.02,37470.18,11.4,2025,9,22,5
2025-09-27 23:00:00,99.54,4196.42,1613.27,1766.91,5634.52,7.52,108.15,,8565.25,1526.25,6933.5,262.75,1755.5,42448.98,35040.03,10.6,2025,9,23,5
2025-09-28 00:00:00,97.56,4047.55,1620.25,1492.82,5043.11,10.08,108.49,,8343.25,1538.0,6719.75,164.75,1658.5,39802.29,33256.28,10.5,2025,9,0,6
2025-09-28 01:00:00,95.31,3949.43,1568.06,1242.19,4476.0,7.1,108.51,,8048.5,1546.75,6635.75,7.25,1644.75,37680.93,31955.64,10.2,2025,9,1,6
2025-09-28 02:00:00,94.32,3906.46,1582.11,904.61,3846.52,5.96,108.87,,8048.0,1548.75,6620.5,3.5,1645.75,36183.53,31426.44,9.3,2025,9,2,6
2025-09-28 03:00:00,91.47,3921.0,1566.19,696.17,3232.21,6.07,108.92,,7985.0,1558.75,6595.0,119.0,1631.0,35598.55,31664.1,8.5,2025,9,3,6
2025-09-28 04:00:00,97.77,3969.61,1535.22,641.03,3025.51,5.82,109.38,,8007.5,1562.0,6759.25,74.25,1630.25,35839.91,32167.54,8.0,2025,9,4,6
2025-09-28 05:00:00,97.58,4052.81,1530.4,604.36,2750.4,6.22,109.39,,8022.5,1566.25,6871.0,183.0,1612.75,36439.93,33078.95,7.6,2025,9,5,6
2025-09-28 06:00:00,100.91,4258.13,1543.77,682.8,2666.2,10.97,108.39,,8024.0,1585.5,7033.25,203.25,1609.5,37740.62,34380.65,7.6,2025,9,6,6
2025-09-28 07:00:00,105.79,4343.65,1542.92,696.53,3040.05,663.95,108.69,,8022.5,1590.0,7115.0,269.75,1641.0,39580.89,35180.36,8.8,2025,9,7,6
2025-09-28 08:00:00,98.77,4211.16,1567.39,784.61,2974.33,5700.53,109.06,,7997.75,1481.25,6608.0,120.5,1691.75,42861.98,33402.52,11.2,2025,9,8,6
2025-09-28 09:00:00,95.04,4073.08,1661.29,717.19,1923.38,13662.7,108.52,,7136.75,1183.75,4241.0,119.25,1670.75,45739.99,29436.73,13.7,2025,9,9,6
2025-09-28 10:00:00,82.08,3915.22,1671.7,547.82,1124.64,21534.17,107.92,,6019.5,602.0,3369.0,64.25,1672.5,47213.22,24006.59,16.6,2025,9,10,6
2025-09-28 11:00:00,37.47,3795.45,1619.03,529.44,1553.15,28032.24,106.81,,4722.75,540.0,2723.0,3.25,1625.25,49059.3,18944.47,17.9,2025,9,11,6
2025-09-28 12:00:00,17.11,3726.21,1515.23,343.39,2325.24,31270.13,106.21,,4208.25,518.25,2274.0,4.75,1574.0,48325.4,14386.64,18.8,2025,9,12,6
2025-09-28 13:00:00,8.53,3719.98,1641.3,261.63,2141.37,31710.62,105.58,,4209.75,505.75,2216.5,4.5,1582.75,45844.44,11730.82,19.6,2025,9,13,6
2025-09-28 14:00:00,13.0,3726.4,1705.7,355.3,1579.81,29914.69,106.17,,4287.5,507.75,2254.75,4.0,1607.0,44415.09,12565.28,19.1,2025,9,14,6
2025-09-28 15:00:00,61.33,3781.06,1710.34,551.3,1453.04,25921.67,105.86,,5197.75,664.0,2420.5,6.25,1604.25,43709.41,15783.41,18.5,2025,9,15,6
2025-09-28 16:00:00,86.0,3938.5,1762.94,658.43,1807.66,18593.91,105.45,,7446.0,1251.5,4276.0,9.25,1709.5,43816.79,22756.79,16.3,2025,9,16,6
2025-09-28 17:00:00,105.89,4266.87,1648.27,792.61,2534.48,9167.04,105.62,,8735.25,2010.5,8053.25,642.75,1716.5,46223.26,33729.12,13.7,2025,9,17,6
2025-09-28 18:00:00,131.02,4656.08,1869.57,939.77,3402.04,1724.92,106.15,,9903.5,2294.0,9600.25,2511.5,1755.5,49105.35,43038.61,10.8,2025,9,18,6
2025-09-28 19:00:00,137.97,4755.83,2005.97,1180.18,5850.49,31.82,106.44,,10152.25,2421.5,9843.5,3952.25,1707.0,51121.49,44059.0,9.9,2025,9,19,6
2025-09-28 20:00:00,125.93,4680.28,1631.05,1720.39,8638.61,10.11,107.05,,10402.5,2371.25,9672.75,1223.75,1683.75,50445.66,40076.55,9.5,2025,9,20,6
2025-09-28 21:00:00,113.51,4495.92,1535.86,1908.98,9572.89,8.55,107.43,,10433.5,2337.5,9712.25,287.5,1691.75,48001.81,36511.4,9.1,2025,9,21,6
2025-09-28 22:00:00,102.29,4295.2,1530.33,1983.84,8750.96,6.79,107.87,,10421.5,2272.0,9791.0,455.75,1717.25,46086.31,35344.71,8.7,2025,9,22,6
2025-09-28 23:00:00,95.74,4123.96,1483.24,1756.24,7355.48,6.91,108.66,,10301.25,2091.5,9471.25,51.5,1723.5,43249.85,34131.21,8.1,2025,9,23,6
2025-09-29 00:00:00,90.95,3928.22,1463.87,1350.89,6103.57,8.14,108.97,,10223.5,2086.0,9238.75,40.25,1745.0,40746.39,33283.79,7.8,2025,9,0,0
2025-09-29 01:00:00,88.76,3823.49,1448.83,1093.06,5127.97,8.02,109.57,,9941.0,2078.25,8678.5,4.0,1729.5,39497.92,33268.87,7.4,2025,9,1,0
2025-09-29 02:00:00,87.88,3767.38,1447.05,842.94,4534.18,6.1,109.84,,9904.0,2054.25,9375.75,3.25,1745.75,38812.99,33429.77,7.3,2025,9,2,0
2025-09-29 03:00:00,87.94,3820.48,1454.03,659.24,4012.19,6.0,109.87,,9892.5,2270.5,9541.25,95.75,1757.25,39038.9,34361.47,6.9,2025,9,3,0
2025-09-29 04:00:00,88.31,3849.45,1468.88,465.17,3598.3,5.87,110.27,,9901.75,2529.25,9966.25,113.0,1769.25,40529.31,36459.97,6.8,2025,9,4,0
2025-09-29 05:00:00,98.37,4064.45,1566.23,451.66,3421.76,6.35,110.68,,10484.25,2927.5,10811.25,217.5,1710.25,44813.13,40933.36,6.3,2025,9,5,0
2025-09-29 06:00:00,134.98,4474.95,1723.99,498.17,3476.04,15.32,107.75,,10895.25,3485.75,12481.25,2568.5,1675.25,53435.07,49445.54,6.5,2025,9,6,0
2025-09-29 07:00:00,222.1,4590.66,2190.97,516.61,3628.13,775.0,107.8,,11031.75,3735.5,13079.5,4814.5,1677.75,58644.0,53724.27,7.7,2025,9,7,0
2025-09-29 08:00:00,166.91,4573.46,1857.0,619.39,3514.98,5625.47,86.96,,10923.0,4087.25,12944.75,3697.0,1714.5,61909.04,52149.2,11.0,2025,9,8,0
2025-09-29 09:00:00,122.06,4317.21,1606.49,764.37,2372.0,13565.91,96.63,,10132.0,4178.0,12150.0,1732.25,1696.75,62722.59,46020.32,13.8,2025,9,9,0
2025-09-29 10:00:00,90.21,3998.46,1509.47,943.44,1371.78,21967.81,105.38,,9936.75,3976.25,10824.75,275.0,1828.75,63106.92,38823.89,15.6,2025,9,10,0
2025-09-29 11:00:00,84.95,3819.49,1490.45,926.22,1745.48,28563.42,104.79,,8231.0,3697.25,9138.75,70.5,1700.5,62800.49,31565.38,15.4,2025,9,11,0
2025-09-29 12:00:00,78.71,3730.29,1555.37,899.85,2608.13,32237.41,106.07,,6612.0,2988.75,6815.0,48.25,1664.0,61935.9,26190.51,17.6,2025,9,12,0
2025-09-29 13:00:00,77.08,3748.43,1580.11,929.23,2903.58,32258.83,106.17,,6319.75,2475.5,6694.25,20.5,1682.0,59305.92,23214.28,16.6,2025,9,13,0
2025-09-29 14:00:00,83.33,3714.57,1618.57,1066.32,2588.66,29112.27,106.74,,6910.25,2674.5,7592.25,9.25,1683.25,57524.18,24756.93,16.9,2025,9,14,0
2025-09-29 15:00:00,87.4,3807.6,1612.14,1083.87,2437.14,23308.28,108.23,,8538.5,3473.25,8572.75,10.0,1719.25,57178.48,30349.19,15.1,2025,9,15,0
2025-09-29 16:00:00,99.98,4034.61,1542.79,1135.4,2571.86,15276.62,108.05,,10064.75,3933.0,10288.25,246.75,1757.75,56944.53,37960.64,13.1,2025,9,16,0
2025-09-29 17:00:00,140.79,4432.26,1584.52,1384.32,2828.0,7195.75,107.24,,10769.75,4209.0,12278.0,1435.0,1813.5,58574.07,47166.0,12.0,2025,9,17,0
2025-09-29 18:00:00,302.65,4801.79,1727.2,1451.27,3385.57,1255.02,108.55,,10954.5,4276.0,13292.25,3669.5,1847.5,60130.64,54038.78,11.4,2025,9,18,0
2025-09-29 19:00:00,406.78,4833.72,1757.73,1348.79,4700.07,55.29,109.1,,10971.75,4289.5,13219.75,4060.0,1752.5,61413.73,55309.59,10.7,2025,9,19,0
2025-09-29 20:00:00,167.6,4690.71,1652.37,1077.69,6548.39,11.87,109.94,,10670.25,4297.25,11948.0,2548.0,1776.25,58775.38,51137.43,9.3,2025,9,20,0
2025-09-29 21:00:00,123.85,4505.16,1623.22,896.87,7310.07,8.33,109.84,,10325.25,4169.75,11400.25,824.25,1778.25,54702.74,46487.46,9.1,2025,9,21,0
2025-09-29 22:00:00,108.3,4261.13,1589.59,790.32,6785.13,6.98,110.36,,10277.5,4046.75,11304.75,233.75,1781.5,50513.75,42931.33,8.7,2025,9,22,0
2025-09-29 23:00:00,93.68,4080.31,1497.86,811.79,6343.8,6.02,110.67,,10392.5,3761.25,10808.25,122.5,1783.0,47398.17,40236.55,7.6,2025,9,23,0
2025-09-30 00:00:00,101.1,3911.04,1531.45,873.59,5462.55,6.8,110.94,,9648.25,3821.25,10777.0,52.75,1853.75,44499.09,38156.14,7.1,2025,9,0,1
2025-09-30 01:00:00,98.43,3899.69,1495.77,855.9,5014.1,6.2,111.3,,9140.5,3822.5,10734.0,3.25,1897.75,42742.3,36866.09,6.7,2025,9,1,1
2025-09-30 02:00:00,98.93,3894.57,1491.43,686.47,4651.91,6.05,111.44,,8813.0,3814.0,10737.75,3.0,1932.5,41717.17,36372.74,6.2,2025,9,2,1
2025-09-30 03:00:00,94.99,3864.74,1484.52,638.25,4182.37,6.19,111.83,,8791.5,3807.75,10775.5,72.75,1899.25,41892.16,37065.35,5.8,2025,9,3,1
2025-09-30 04:00:00,99.12,3954.81,1481.44,672.07,3907.88,6.38,112.02,,9267.0,3808.5,11119.75,76.75,1931.75,43425.82,38839.49,5.2,2025,9,4,1
2025-09-30 05:00:00,112.08,4095.58,1530.34,571.28,4040.79,7.15,111.63,,9946.5,3877.25,11517.75,153.5,1945.0,47138.55,42519.33,4.9,2025,9,5,1
2025-09-30 06:00:00,141.86,4518.38,1654.97,548.31,4563.83,13.61,111.2,,10856.75,4051.5,12715.25,1733.25,1923.0,55194.76,50069.0,4.7,2025,9,6,1
2025-09-30 07:00:00,244.0,4737.52,1944.0,627.79,5098.0,556.71,108.23,,10751.25,4184.25,13515.5,4476.75,1942.25,59913.7,53631.2,5.8,2025,9,7,1
2025-09-30 08:00:00,209.23,4657.66,1687.56,641.8,4850.78,4162.99,108.59,,10684.25,4234.75,13276.0,3404.75,1917.25,62253.83,52598.26,8.3,2025,9,8,1
2025-09-30 09:00:00,141.85,4340.02,1569.31,516.03,3348.52,10714.68,107.83,,10527.0,4307.0,12237.25,2373.25,1896.25,62989.27,48410.04,10.9,2025,9,9,1
2025-09-30 10:00:00,115.2,3935.34,1506.61,438.22,2579.65,17849.8,106.56,,9173.25,4281.0,10161.25,459.5,1913.0,63808.74,42941.07,12.8,2025,9,10,1
2025-09-30 11:00:00,96.72,3783.52,1502.67,348.7,3322.22,23514.09,108.42,,8324.0,4229.5,8883.5,161.0,1886.25,63729.59,36544.58,13.4,2025,9,11,1
2025-09-30 12:00:00,87.91,3693.15,1575.32,347.41,3878.7,26430.75,109.97,,7243.5,3834.5,7886.0,8.75,1797.25,62491.22,31834.37,13.6,2025,9,12,1
2025-09-30 13:00:00,86.04,3750.56,1497.35,417.81,3618.74,25939.55,107.86,,7604.5,3590.5,8151.75,38.25,1779.0,60326.82,30350.72,13.5,2025,9,13,1
2025-09-30 14:00:00,87.26,3719.94,1440.5,462.53,3270.93,23239.26,107.28,,7782.5,3412.5,7868.25,4.5,1811.75,59028.02,32055.3,12.5,2025,9,14,1
2025-09-30 15:00:00,96.8,3854.06,1453.41,335.53,3389.38,19000.78,107.21,,8771.0,4015.75,8844.5,43.0,1791.25,57357.66,34631.98,12.0,2025,9,15,1
2025-09-30 16:00:00,104.03,4160.4,1497.21,469.21,4129.92,13004.77,110.1,,10109.75,4564.5,9621.0,196.25,1788.75,57283.94,39680.04,11.3,2025,9,16,1
2025-09-30 17:00:00,142.64,4600.95,1672.89,577.19,4940.13,6115.18,110.92,,11121.0,4793.5,11089.0,1982.0,1799.5,58532.71,46900.21,10.3,2025,9,17,1
2025-09-30 18:00:00,294.54,4890.1,1777.99,833.12,5835.24,1126.6,110.15,,11492.25,4866.75,12408.0,4208.25,1855.5,59453.66,51658.7,7.9,2025,9,18,1
2025-09-30 19:00:00,357.77,4934.75,1799.25,1160.57,7539.93,51.74,110.11,,11716.25,4862.25,11986.5,4220.75,1889.75,60653.12,51900.88,7.3,2025,9,19,1
2025-09-30 20:00:00,147.28,4789.75,1640.55,1618.24,9324.63,12.06,110.95,,11444.75,4846.75,11174.25,2747.0,1926.75,58579.87,47624.94,6.0,2025,9,20,1
2025-09-30 21:00:00,116.04,4588.68,1526.98,1968.5,10194.68,8.94,111.32,,11494.5,4783.5,10608.5,1163.0,1888.25,55147.74,42975.62,5.5,2025,9,21,1
2025-09-30 22:00:00,101.63,4303.99,1522.59,2398.17,9852.44,6.91,113.19,,11332.5,4609.5,10031.5,246.5,1909.25,50793.02,38535.5,5.2,2025,9,22,1
2025-09-30 23:00:00,92.54,4136.28,1510.66,2363.79,9311.43,6.72,112.97,,11068.5,4607.75,9185.5,90.0,1938.25,47215.17,35533.23,5.2,2025,9,23,1
2025-10-01 00:00:00,91.57,3974.35,1534.86,2105.23,8760.86,9.9,107.37,,11193.25,4473.25,9692.25,102.25,1889.75,44578.44,33702.46,5.0,2025,10,0,2
2025-10-01 01:00:00,86.29,3924.52,1544.31,1737.69,7966.1,9.75,107.45,,10880.25,4356.75,9784.25,109.0,1940.75,42411.44,32697.9,4.8,2025,10,1,2
2025-10-01 02:00:00,84.87,3909.42,1506.01,1528.04,7173.4,9.66,108.18,,10738.25,4328.5,9720.0,31.5,1889.75,41397.58,32686.49,5.1,2025,10,2,2
2025-10-01 03:00:00,88.33,3915.32,1625.6,1278.98,5987.85,9.75,108.61,,9430.75,4355.25,10020.25,46.75,1801.0,41676.21,34399.63,5.6,2025,10,3,2
2025-10-01 04:00:00,87.66,3969.57,1673.44,972.33,5570.26,10.1,107.96,,8252.0,4362.0,10397.0,3.25,1819.75,43128.82,36576.13,6.0,2025,10,4,2
2025-10-01 05:00:00,95.33,4121.15,1694.87,741.05,5581.31,10.11,106.32,,10761.25,4504.0,11177.75,223.0,1831.25,47521.53,41189.07,6.6,2025,10,5,2
2025-10-01 06:00:00,124.96,4516.67,1836.97,989.45,5420.78,25.69,104.59,,11776.5,4615.5,12141.25,2854.0,1846.5,55588.18,49152.26,6.8,2025,10,6,2
2025-10-01 07:00:00,173.3,4680.08,2176.98,1271.81,5707.29,695.85,103.07,,11676.0,4648.5,12449.0,4779.75,1859.75,60291.11,52616.17,7.0,2025,10,7,2
2025-10-01 08:00:00,139.09,4549.92,1816.51,1455.35,6021.56,6249.05,102.55,,11616.0,4721.75,12138.75,3539.0,1836.5,62395.47,48669.5,9.0,2025,10,8,2
2025-10-01 09:00:00,105.25,4331.94,1670.83,1551.26,4575.5,16201.36,102.14,,11225.25,4361.75,10963.0,716.0,1826.75,63105.34,40777.22,10.6,2025,10,9,2
2025-10-01 10:00:00,86.04,4033.8,1690.15,1574.72,2527.85,26225.45,101.74,,10422.0,3971.25,8461.75,271.5,1767.25,62284.09,31956.07,10.9,2025,10,10,2
2025-10-01 11:00:00,70.57,3877.71,1690.95,1509.63,2858.19,32874.08,102.38,,9048.5,3266.25,7242.0,83.75,1739.25,60947.18,23705.28,11.3,2025,10,11,2
2025-10-01 12:00:00,66.03,3735.89,1603.2,1342.43,3497.31,34367.98,105.38,,7406.25,2293.25,6141.75,27.75,1722.0,59528.36,20320.63,11.5,2025,10,12,2
2025-10-01 13:00:00,68.4,3745.7,1585.83,1430.24,3815.06,32730.59,110.78,,7028.25,2071.0,5915.0,19.25,1745.5,57654.54,19678.66,11.9,2025,10,13,2
2025-10-01 14:00:00,72.63,3774.03,1517.34,1255.84,3571.32,28914.84,111.61,,7577.5,2290.25,6695.5,5.25,1758.5,55617.48,21875.48,11.8,2025,10,14,2
2025-10-01 15:00:00,81.72,3884.53,1541.92,1534.0,3000.4,23550.16,110.2,,9277.25,3231.75,8092.5,145.25,1749.5,55530.09,27445.53,11.6,2025,10,15,2
2025-10-01 16:00:00,92.87,4058.27,1547.7,1312.17,2785.68,16504.05,109.17,,10840.5,4036.25,9511.75,243.25,1765.25,56640.15,36038.26,10.9,2025,10,16,2
2025-10-01 17:00:00,135.4,4515.61,1687.66,1129.0,2809.97,8045.24,109.28,,11591.0,4604.25,11706.5,1613.75,1800.0,57664.39,45680.17,10.5,2025,10,17,2
2025-10-01 18:00:00,253.24,4847.26,1870.22,1087.53,3307.37,1337.4,110.31,,11890.0,4817.75,13129.5,3654.5,1856.25,59649.78,53917.49,9.8,2025,10,18,2
2025-10-01 19:00:00,339.99,4908.02,1748.41,1168.04,5107.04,61.39,111.3,,11890.5,4894.75,13367.25,4233.0,1842.0,60894.05,54557.59,9.4,2025,10,19,2
2025-10-01 20:00:00,152.02,4781.15,1585.56,1426.53,7330.45,31.36,112.27,,11819.5,4838.25,13379.0,2633.25,1812.25,58608.79,49820.45,7.8,2025,10,20,2
2025-10-01 21:00:00,113.04,4526.2,1592.3,2018.7,8782.48,13.81,112.73,,11435.75,4568.75,12070.5,1143.5,1797.5,55078.6,44263.6,6.8,2025,10,21,2
2025-10-01 22:00:00,98.51,4288.66,1521.92,2588.17,9767.93,12.25,113.97,,11121.75,3964.75,10857.25,380.0,1777.25,51274.44,38906.08,6.4,2025,10,22,2
2025-10-01 23:00:00,90.65,4139.23,1553.26,2970.31,9836.18,11.33,114.89,,10382.0,3304.0,10037.25,115.5,1781.75,47685.22,34867.4,6.4,2025,10,23,2
2025-10-02 00:00:00,90.8,4016.66,1518.62,3045.07,9351.18,10.75,115.37,,9786.25,2832.75,9580.0,25.0,1821.75,45244.93,32837.93,5.9,2025,10,0,3
2025-10-02 01:00:00,88.0,3966.09,1513.02,2933.62,8216.57,11.45,115.6,,9542.5,2755.75,9262.0,4.25,1886.5,43503.74,32342.1,5.9,2025,10,1,3
2025-10-02 02:00:00,86.52,3966.26,1557.74,2972.29,7275.72,10.43,115.84,,9554.25,2771.0,9257.0,3.0,1906.5,42875.34,32616.9,5.9,2025,10,2,3
2025-10-02 03:00:00,88.56,3963.74,1549.28,2856.66,6602.42,11.32,115.93,,9670.5,2712.0,9210.0,3.0,1927.5,43191.07,33720.66,5.9,2025,10,3,3
2025-10-02 04:00:00,90.81,4017.29,1669.29,2346.42,6381.68,11.39,116.19,,10020.5,2759.25,9714.5,80.5,1915.5,44506.7,35767.21,5.4,2025,10,4,3
2025-10-02 05:00:00,95.97,4189.59,1622.1,2125.59,6191.31,12.03,114.69,,10791.0,3072.75,10603.0,108.75,1893.75,48419.69,40090.76,5.1,2025,10,5,3
2025-10-02 06:00:00,128.72,4572.72,1614.54,3336.58,6235.73,15.52,112.03,,11512.0,3437.25,12278.5,1545.75,1978.0,56001.61,46413.77,4.0,2025,10,6,3
2025-10-02 07:00:00,181.09,4766.88,1733.09,3348.06,6733.44,672.53,111.44,,11592.75,3384.0,12651.5,3788.0,2043.25,60946.96,50192.92,4.6,2025,10,7,3
2025-10-02 08:00:00,136.68,4751.66,1987.52,3280.17,6351.48,6875.44,109.43,,11534.0,3479.75,12519.0,4023.75,1923.5,63015.84,46508.74,6.8,2025,10,8,3
2025-10-02 09:00:00,100.51,4543.03,1748.35,3169.05,4433.09,17917.56,108.43,,11466.5,3386.0,10631.25,1972.0,1866.5,63175.61,37655.92,11.2,2025,10,9,3
2025-10-02 10:00:00,91.48,4207.73,1582.5,3006.92,2406.32,29132.66,108.07,,10522.0,2315.75,6458.25,500.75,1805.5,61998.65,27452.74,12.5,2025,10,10,3
2025-10-02 11:00:00,78.29,3971.24,1547.57,2787.33,2903.31,37530.66,110.52,,8233.0,1576.0,4953.75,50.0,1816.75,61366.7,18145.4,14.7,2025,10,11,3
2025-10-02 12:00:00,65.77,3879.22,1657.87,2318.05,3598.11,40958.31,112.56,,6301.75,1500.5,4662.25,32.0,1832.5,58448.41,11573.95,14.7,2025,10,12,3
2025-10-02 13:00:00,60.5,3850.74,1628.41,2083.54,3787.12,39162.38,112.24,,5874.25,1187.5,4629.25,11.25,1818.75,56422.81,11389.77,15.3,2025,10,13,3
2025-10-02 14:00:00,71.29,3868.5,1581.35,1945.31,3883.84,35485.91,109.51,,5934.25,1206.5,4341.25,3.0,1780.75,55296.94,13981.88,14.0,2025,10,14,3
2025-10-02 15:00:00,80.66,3918.75,1709.1,2250.82,3488.09,29724.23,108.81,,6886.5,1175.75,4589.75,43.25,1798.75,55104.04,19640.9,12.6,2025,10,15,3
2025-10-02 16:00:00,91.45,4142.99,1603.61,2594.61,3011.56,20955.11,109.09,,9132.0,1350.5,6304.25,369.0,1817.25,55007.41,28446.12,11.2,2025,10,16,3
2025-10-02 17:00:00,113.32,4533.4,1651.9,2481.02,2740.88,10199.94,110.29,,11385.75,1835.25,10487.0,2057.0,1830.0,56313.58,40891.75,9.4,2025,10,17,3
2025-10-02 18:00:00,167.93,4919.69,1938.79,2743.97,3242.42,1543.16,109.99,,11865.5,2160.0,12399.25,4470.75,1875.0,57840.06,50310.52,8.8,2025,10,18,3
2025-10-02 19:00:00,176.84,4967.26,1833.85,3568.88,5325.84,75.79,110.86,,11754.75,2148.75,12564.5,4821.25,1906.75,59270.18,50299.67,8.2,2025,10,19,3
2025-10-02 20:00:00,109.92,4817.75,1653.9,3875.98,9176.45,55.17,111.39,,11067.5,1907.5,12520.75,2824.25,1892.0,56452.42,43344.83,7.9,2025,10,20,3
2025-10-02 21:00:00,90.85,4572.26,1564.56,4173.21,12035.46,27.89,111.76,,10282.25,1702.25,9888.5,1079.5,1891.75,53230.45,36993.89,7.5,2025,10,21,3
2025-10-02 22:00:00,96.66,4353.54,1596.34,4206.47,12679.79,21.58,112.85,,9521.75,1408.25,7985.5,1034.5,1852.25,49493.13,32585.29,7.4,2025,10,22,3
