datetime,load_C,load_B,load_ev,load_A,load_hp,year,month,hour,dayofweek
2025-07-08 16:00:00,0.36618140173002667,0.36618140173002667,0.0,0.36618140173002667,0.0,2025,7,16,1
2025-07-08 17:00:00,0.4156765587733441,0.4156765587733441,0.0,0.4156765587733441,0.0,2025,7,17,1
2025-07-08 18:00:00,2.178186449935219,0.46585768281193135,1.7123287671232876,0.46585768281193135,0.0,2025,7,18,1
2025-07-08 19:00:00,2.1944774717743,0.4821487046510123,1.7123287671232876,0.4821487046510123,0.0,2025,7,19,1
2025-07-08 20:00:00,2.181385777783603,0.4690570106603155,1.7123287671232876,0.4690570106603155,0.0,2025,7,20,1
2025-07-08 21:00:00,2.160492944968157,0.44816417784486956,1.7123287671232876,0.44816417784486956,0.0,2025,7,21,1
2025-07-08 22:00:00,0.418212137180961,0.418212137180961,0.0,0.418212137180961,0.0,2025,7,22,1
2025-07-08 23:00:00,0.33663760863010456,0.33663760863010456,0.0,0.33663760863010456,0.0,2025,7,23,1
2025-07-09 00:00:00,0.26912328309531186,0.26912328309531186,0.0,0.26912328309531186,0.0,2025,7,0,2
2025-07-09 01:00:00,0.23340148265435295,0.23340148265435295,0.0,0.23340148265435295,0.0,2025,7,1,2
2025-07-09 02:00:00,0.21756890588597394,0.21756890588597394,0.0,0.21756890588597394,0.0,2025,7,2,2
2025-07-09 03:00:00,0.21360382488316748,0.21360382488316748,0.0,0.21360382488316748,0.0,2025,7,3,2
2025-07-09 04:00:00,0.22094297061614374,0.22094297061614374,0.0,0.22094297061614374,0.0,2025,7,4,2
2025-07-09 05:00:00,0.24187826534404763,0.24187826534404763,0.0,0.24187826534404763,0.0,2025,7,5,2
2025-07-09 06:00:00,0.2856273431405832,0.2856273431405832,0.0,0.2856273431405832,0.0,2025,7,6,2
2025-07-09 07:00:00,0.3120121963635969,0.3120121963635969,0.0,0.3120121963635969,0.0,2025,7,7,2
2025-07-09 08:00:00,0.3116376085851652,0.3116376085851652,0.0,0.3116376085851652,0.0,2025,7,8,2
2025-07-09 09:00:00,0.315003349142481,0.315003349142481,0.0,0.315003349142481,0.0,2025,7,9,2
2025-07-09 10:00:00,0.320580544954686,0.320580544954686,0.0,0.320580544954686,0.0,2025,7,10,2
2025-07-09 11:00:00,0.35053646833208174,0.35053646833208174,0.0,0.35053646833208174,0.0,2025,7,11,2
2025-07-09 12:00:00,0.3643185238540829,0.3643185238540829,0.0,0.3643185238540829,0.0,2025,7,12,2
2025-07-09 13:00:00,0.35187111071301236,0.35187111071301236,0.0,0.35187111071301236,0.0,2025,7,13,2
2025-07-09 14:00:00,0.340408724693003,0.340408724693003,0.0,0.340408724693003,0.0,2025,7,14,2
2025-07-09 15:00:00,0.3422122954780444,0.3422122954780444,0.0,0.3422122954780444,0.0,2025,7,15,2
2025-07-09 16:00:00,0.36585572110779513,0.36585572110779513,0.0,0.36585572110779513,0.0,2025,7,16,2
2025-07-09 17:00:00,0.4153068573093463,0.4153068573093463,0.0,0.4153068573093463,0.0,2025,7,17,2
2025-07-09 18:00:00,2.1777721175325007,0.46544335040921314,1.7123287671232876,0.46544335040921314,0.0,2025,7,18,2
2025-07-09 19:00:00,2.1940486501864287,0.4817198830631409,1.7123287671232876,0.4817198830631409,0.0,2025,7,19,2
2025-07-09 20:00:00,2.1809685999084514,0.4686398327851636,1.7123287671232876,0.4686398327851636,0.0,2025,7,20,2
2025-07-09 21:00:00,2.16009434911481,0.4477655819915225,1.7123287671232876,0.4477655819915225,0.0,2025,7,21,2
2025-07-09 22:00:00,0.41784018058125827,0.41784018058125827,0.0,0.41784018058125827,0.0,2025,7,22,2
2025-07-09 23:00:00,0.3363382041673787,0.3363382041673787,0.0,0.3363382041673787,0.0,2025,7,23,2
2025-07-10 00:00:00,0.2689023358369926,0.2689023358369926,0.0,0.2689023358369926,0.0,2025,7,0,3
2025-07-10 01:00:00,0.23320986260168783,0.23320986260168783,0.0,0.23320986260168783,0.0,2025,7,1,3
2025-07-10 02:00:00,0.21739028420486872,0.21739028420486872,0.0,0.21739028420486872,0.0,2025,7,2,3
2025-07-10 03:00:00,0.21342845848999764,0.21342845848999764,0.0,0.21342845848999764,0.0,2025,7,3,3
2025-07-10 04:00:00,0.2519849292475526,0.2519849292475526,0.0,0.22076157886496897,0.031223350382583642,2025,7,4,3
2025-07-10 05:00:00,0.2807088739241659,0.2807088739241659,0.0,0.24167968594593636,0.03902918797822952,2025,7,5,3
2025-07-10 06:00:00,0.28539284623031186,0.28539284623031186,0.0,0.28539284623031186,0.0,2025,7,6,3
2025-07-10 07:00:00,0.3117560377787438,0.3117560377787438,0.0,0.3117560377787438,0.0,2025,7,7,3
2025-07-10 08:00:00,0.31138175753276226,0.31138175753276226,0.0,0.31138175753276226,0.0,2025,7,8,3
2025-07-10 09:00:00,0.3147447348540629,0.3147447348540629,0.0,0.3147447348540629,0.0,2025,7,9,3
2025-07-10 10:00:00,0.3203173518497879,0.3203173518497879,0.0,0.3203173518497879,0.0,2025,7,10,3
2025-07-10 11:00:00,0.35024868174324364,0.35024868174324364,0.0,0.35024868174324364,0.0,2025,7,11,3
2025-07-10 12:00:00,0.36401942234909723,0.36401942234909723,0.0,0.36401942234909723,0.0,2025,7,12,3
2025-07-10 13:00:00,0.35158222839744446,0.35158222839744446,0.0,0.35158222839744446,0.0,2025,7,13,3
2025-07-10 14:00:00,0.34012925287040985,0.34012925287040985,0.0,0.34012925287040985,0.0,2025,7,14,3
2025-07-10 15:00:00,0.3419313429436542,0.3419313429436542,0.0,0.3419313429436542,0.0,2025,7,15,3
2025-07-10 16:00:00,0.3655553575807547,0.3655553575807547,0.0,0.3655553575807547,0.0,2025,7,16,3
2025-07-10 17:00:00,0.41496589494284897,0.41496589494284897,0.0,0.41496589494284897,0.0,2025,7,17,3
2025-07-10 18:00:00,2.177389993656064,0.46506122653277604,1.7123287671232876,0.46506122653277604,0.0,2025,7,18,3
2025-07-10 19:00:00,2.1936531634555276,0.4813243963322399,1.7123287671232876,0.4813243963322399,0.0,2025,7,19,3
2025-07-10 20:00:00,2.180583851755106,0.4682550846318184,1.7123287671232876,0.4682550846318184,0.0,2025,7,20,3
2025-07-10 21:00:00,2.1597267384920023,0.4473979713687146,1.7123287671232876,0.4473979713687146,0.0,2025,7,21,3
2025-07-10 22:00:00,0.4174971383841906,0.4174971383841906,0.0,0.4174971383841906,0.0,2025,7,22,3
2025-07-10 23:00:00,0.37509126217564015,0.37509126217564015,0.0,0.33606207419741063,0.03902918797822952,2025,7,23,3
2025-07-11 00:00:00,0.3467584313721318,0.3467584313721318,0.0,0.26870005541567277,0.07805837595645904,2025,7,0,4
